Designator,Mid X,Mid Y,Rotation,Layer
D1,57.5,-107.5,0.0,top
D2,77.5,-107.5,0.0,top
J1,78.125,-103.0,0.0,bottom
J2,56.875,-103.0,0.0,bottom
R4,72.3375,-111.5,0.0,top
SW1,67.48,-105.5,90.0,top
U1,67.44,-105.44,90.0,bottom
