Designator,Mid X,Mid Y,Rotation,Layer
D1,100.0,-100.0,0.0,top
J1,100.0,-95.45,0.0,bottom
J2,93.5,-100.0,0.0,top
J3,100.0,-104.55,180.0,bottom
R1,103.405,-100.75,180.0,top
R2,103.405,-99.25,180.0,top
R3,96.655,-99.25,180.0,top
R4,103.155,-91.5,0.0,top
SW1,106.5,-99.995,0.0,top
U1,100.0,-91.5,90.0,top
